ID,ln_balance_limit,sex,education,marriage,age,default_next_month
5139,11.84939770159144,1,1,1,27,0
5140,12.429216196844383,1,1,1,42,0
5141,12.206072645530174,0,1,0,43,0
5142,11.289781913656018,1,1,1,30,0
5143,11.002099841204238,1,3,0,48,0
5144,12.793859310432293,1,1,1,29,0
5145,10.819778284410283,0,1,1,23,1
5146,12.388394202324129,1,3,1,36,0
5147,12.706847933442663,1,2,1,30,1
5148,10.819778284410283,1,2,1,25,1
5149,11.608235644774552,0,3,1,33,1
5150,10.308952660644293,0,3,1,29,1
5151,9.903487552536127,0,2,0,36,1
5152,9.903487552536127,0,1,1,43,1
5153,11.982929094215963,0,1,1,31,0
5154,11.289781913656018,0,2,1,24,0
5155,12.100712129872347,1,1,0,47,0
5156,11.289781913656018,0,2,1,27,0
5157,11.918390573078392,0,1,1,30,0
5158,11.77528972943772,0,1,1,29,1
5159,12.388394202324129,0,3,1,32,0
5160,12.89921982609012,1,1,1,28,0
5161,13.122363377404328,0,2,1,32,0
5162,9.903487552536127,0,1,1,22,1
5163,12.388394202324129,0,1,1,35,0
5164,11.608235644774552,1,2,0,26,1
5165,11.289781913656018,1,2,1,26,0
5166,10.819778284410283,0,3,0,58,0
5167,12.706847933442663,0,1,0,37,0
5168,12.206072645530174,0,3,0,40,0
5169,12.345834587905333,1,5,0,32,0
5170,11.84939770159144,1,2,1,26,1
5171,12.793859310432293,0,2,0,34,0
5172,11.156250521031495,0,3,0,46,1
5173,12.793859310432293,1,2,0,40,0
5174,12.468436909997665,1,1,1,27,0
5175,11.289781913656018,1,3,0,29,0
5176,12.100712129872347,1,2,1,48,0
5177,12.154779351142624,1,1,1,30,0
5178,12.154779351142624,0,1,0,50,1
5179,12.468436909997665,0,1,0,39,0
5180,12.206072645530174,0,2,1,27,1
5181,12.736700896592344,1,1,1,47,1
5182,12.206072645530174,1,2,0,47,0
5183,11.918390573078392,1,1,0,36,0
5184,11.512925464970229,0,2,0,40,0
5185,11.512925464970229,1,2,0,45,1
5186,12.206072645530174,1,5,1,34,0
5187,12.345834587905333,0,1,1,39,0
5188,12.206072645530174,0,1,0,40,0
5189,11.84939770159144,0,1,1,28,0
5190,10.308952660644293,0,2,1,24,0
5191,11.512925464970229,1,2,1,30,0
5192,10.819778284410283,0,2,0,41,1
5193,12.706847933442663,1,1,0,41,0
5194,13.122363377404328,1,1,0,36,1
5195,13.122363377404328,1,2,1,31,0
5196,10.819778284410283,1,2,1,28,0
5197,10.819778284410283,1,1,1,25,0
5198,10.819778284410283,1,2,0,42,0
5199,9.903487552536127,0,2,0,51,0
5200,11.156250521031495,1,3,1,24,0
5201,11.002099841204238,1,1,1,34,1
5202,12.345834587905333,0,1,1,36,0
5203,11.002099841204238,0,3,0,58,0
5204,12.706847933442663,0,2,0,43,0
5205,13.122363377404328,1,1,0,35,0
5206,10.308952660644293,1,3,0,45,0
5207,11.982929094215963,1,1,0,53,0
5208,11.608235644774552,0,2,1,40,0
5209,10.819778284410283,1,1,1,35,0
5210,10.819778284410283,1,2,0,43,0
5211,9.903487552536127,0,1,1,25,1
5212,10.819778284410283,0,2,1,23,0
5213,12.254862809699606,0,1,1,28,0
5214,13.122363377404328,1,2,0,30,0
5215,12.676076274775909,0,3,0,50,0
5216,12.765688433465597,1,1,1,32,0
5217,10.819778284410283,0,3,1,27,0
5218,10.819778284410283,1,2,0,34,0
5219,9.903487552536127,1,2,0,33,1
5220,11.289781913656018,1,2,0,47,1
5221,12.043553716032399,0,1,1,35,0
5222,10.819778284410283,1,2,0,24,1
5223,12.89921982609012,0,3,1,49,0
5224,11.407564949312402,1,2,1,48,1
5225,10.819778284410283,0,2,1,22,0
5226,11.002099841204238,1,1,1,24,0
5227,10.819778284410283,1,2,1,50,0
5228,12.429216196844383,1,1,0,45,0
5229,12.676076274775909,1,3,1,53,1
5230,12.468436909997665,1,1,1,27,0
5231,9.903487552536127,0,2,1,24,0
5232,10.819778284410283,0,1,1,25,0
5233,10.819778284410283,0,2,0,35,0
5234,10.819778284410283,0,1,1,35,0
5235,11.918390573078392,1,1,1,27,0
5236,9.903487552536127,1,2,1,21,1
5237,12.154779351142624,1,1,0,39,1
5238,12.429216196844383,0,1,0,46,0
5239,12.84792653170257,0,1,0,32,0
5240,12.706847933442663,1,2,1,28,0
5241,10.819778284410283,1,2,1,31,0
5242,11.84939770159144,1,1,1,31,0
5243,9.903487552536127,1,2,1,50,1
5244,11.156250521031495,1,1,1,28,0
5245,11.982929094215963,1,1,1,31,0
5246,12.388394202324129,1,2,0,34,0
5247,12.611537753638338,1,1,1,27,0
5248,11.156250521031495,0,2,1,28,0
5249,10.308952660644293,1,2,0,28,1
5250,12.873902018105829,1,1,1,32,0
5251,9.903487552536127,1,2,1,40,0
5252,12.706847933442663,1,1,0,44,0
5253,12.948009990259552,1,1,1,29,0
5254,12.206072645530174,0,1,0,63,0
5255,11.156250521031495,0,2,1,29,1
5256,12.100712129872347,1,2,0,40,0
5257,12.468436909997665,1,3,0,55,0
5258,11.289781913656018,1,3,1,25,0
5259,12.429216196844383,1,1,1,32,0
5260,11.84939770159144,0,1,1,29,0
5261,10.596634733096073,1,2,1,24,1
5262,10.819778284410283,1,2,0,36,0
5263,12.254862809699606,1,2,0,37,0
5264,12.100712129872347,1,2,0,33,0
5265,10.819778284410283,0,2,1,45,0
5266,12.676076274775909,1,2,1,54,0
5267,12.345834587905333,0,1,0,41,0
5268,11.982929094215963,1,2,0,40,0
5269,11.608235644774552,0,2,1,25,0
5270,12.429216196844383,1,3,0,39,0
5271,9.903487552536127,1,5,1,37,0
5272,12.043553716032399,1,1,1,28,0
5273,11.84939770159144,0,3,0,32,0
5274,11.002099841204238,1,2,0,42,1
5275,9.903487552536127,0,1,1,24,1
5276,11.289781913656018,0,2,0,53,0
5277,11.002099841204238,0,3,1,34,0
5278,12.254862809699606,1,5,0,35,0
5279,12.676076274775909,0,2,1,27,0
5280,10.819778284410283,1,3,0,55,0
5281,9.210340371976184,0,2,0,37,0
5282,10.819778284410283,0,2,1,51,1
5283,11.84939770159144,1,2,0,33,0
5284,10.819778284410283,1,2,0,38,0
5285,11.289781913656018,0,2,0,36,1
5286,12.611537753638338,1,1,0,36,0
5287,13.16158409055761,1,1,1,33,1
5288,12.206072645530174,1,2,0,57,0
5289,12.206072645530174,1,2,0,35,0
5290,11.002099841204238,1,2,0,44,0
5291,12.100712129872347,1,2,0,42,0
5292,11.695247021764184,1,2,1,24,0
5293,10.819778284410283,0,2,0,47,0
5294,9.903487552536127,0,1,1,33,0
5295,9.210340371976184,0,2,1,27,1
5296,13.16158409055761,0,1,1,34,0
5297,13.122363377404328,1,1,0,33,0
5298,10.819778284410283,0,2,1,24,0
5299,12.206072645530174,1,2,0,29,0
5300,12.793859310432293,1,1,1,36,0
5301,12.89921982609012,1,1,0,48,0
5302,11.407564949312402,0,2,1,30,0
5303,11.407564949312402,1,2,1,29,0
5304,12.206072645530174,1,1,1,29,0
5305,11.918390573078392,1,1,0,38,1
5306,12.765688433465597,0,2,1,31,0
5307,13.122363377404328,0,2,0,31,0
5308,11.982929094215963,1,2,1,24,0
5309,11.289781913656018,0,1,1,35,0
5310,11.77528972943772,0,2,1,38,0
5311,11.512925464970229,1,3,1,31,0
5312,11.289781913656018,0,2,0,46,0
5313,10.819778284410283,1,2,1,24,0
5314,11.289781913656018,1,1,0,50,0
5315,12.206072645530174,0,1,1,27,0
5316,12.706847933442663,1,2,1,28,0
5317,10.819778284410283,1,1,1,26,1
5318,11.289781913656018,1,2,1,23,1
5319,12.506177237980511,1,2,0,33,0
5320,10.308952660644293,1,3,0,60,0
5321,13.122363377404328,0,2,1,30,0
5322,11.002099841204238,1,1,1,26,0
5323,9.903487552536127,1,2,0,34,0
5324,12.100712129872347,1,2,1,28,0
5325,10.308952660644293,1,2,0,38,0
5326,12.206072645530174,0,1,0,45,0
5327,12.676076274775909,1,1,1,32,0
5328,12.254862809699606,1,3,0,28,0
5329,12.206072645530174,1,1,1,30,0
5330,12.043553716032399,0,2,1,41,0
5331,10.819778284410283,0,3,0,42,0
5332,9.903487552536127,1,2,0,52,0
5333,9.903487552536127,1,2,0,22,0
5334,13.270783382522602,1,1,0,31,0
5335,11.289781913656018,1,3,1,25,0
5336,10.819778284410283,1,1,0,38,1
5337,10.308952660644293,0,2,1,31,0
5338,10.819778284410283,1,2,0,31,1
5339,9.903487552536127,0,3,1,25,1
5340,11.512925464970229,1,2,0,41,0
5341,11.289781913656018,0,3,1,48,0
5342,10.596634733096073,1,3,0,48,0
5343,11.289781913656018,1,3,0,27,0
5344,9.210340371976184,0,3,1,31,0
5345,12.206072645530174,1,1,0,41,0
5346,10.819778284410283,1,2,-1,28,0
5347,11.84939770159144,1,3,1,23,0
5348,12.736700896592344,1,1,0,34,0
5349,12.301382825334498,0,1,1,28,1
5350,11.289781913656018,1,1,1,23,1
5351,9.903487552536127,0,3,1,24,1
5352,13.122363377404328,0,1,0,36,0
5353,11.512925464970229,1,2,0,48,0
5354,11.918390573078392,0,2,0,39,0
5355,12.793859310432293,0,2,1,27,0
5356,11.002099841204238,1,2,0,37,0
5357,13.122363377404328,0,1,0,34,0
5358,12.506177237980511,1,1,1,27,0
5359,12.345834587905333,1,2,1,30,0
5360,11.982929094215963,1,2,1,33,0
5361,9.903487552536127,0,1,1,26,0
5362,12.345834587905333,0,2,0,34,0
5363,10.819778284410283,1,3,1,23,0
5364,13.122363377404328,1,2,0,52,0
5365,11.289781913656018,1,3,1,30,0
5366,10.819778284410283,0,3,0,55,1
5367,9.903487552536127,0,2,1,29,0
5368,12.206072645530174,1,1,0,40,0
5369,11.512925464970229,1,2,0,44,0
5370,12.873902018105829,1,2,0,44,0
5371,13.017002861746503,0,2,0,44,0
5372,9.210340371976184,0,3,0,40,1
5373,12.506177237980511,0,2,1,29,0
5374,12.154779351142624,0,1,1,33,0
5375,10.308952660644293,1,1,1,30,0
5376,12.793859310432293,1,1,1,28,0
5377,10.819778284410283,1,2,1,28,0
5378,12.388394202324129,1,1,0,41,0
5379,11.918390573078392,0,2,1,26,0
5380,11.918390573078392,0,2,1,44,0
5381,9.903487552536127,0,2,1,23,0
5382,10.819778284410283,0,1,1,24,1
5383,10.596634733096073,1,2,0,38,0
5384,9.903487552536127,0,1,1,25,1
5385,11.918390573078392,1,1,1,29,0
5386,10.819778284410283,1,2,0,48,0
5387,10.819778284410283,1,3,0,44,1
5388,10.819778284410283,0,2,1,23,1
5389,10.819778284410283,0,3,1,24,1
5390,12.206072645530174,1,1,1,35,0
5391,12.206072645530174,0,1,1,37,1
5392,11.695247021764184,1,3,0,38,0
5393,11.407564949312402,0,2,1,28,1
5394,10.308952660644293,1,1,1,24,0
5395,11.156250521031495,0,1,1,29,0
5396,13.102160670086809,1,2,0,52,0
5397,10.819778284410283,0,3,0,39,0
5398,12.676076274775909,0,2,0,55,0
5399,10.819778284410283,1,1,1,27,1
5400,11.84939770159144,1,1,1,25,1
5401,13.122363377404328,1,2,1,49,0
5402,13.122363377404328,0,1,0,58,0
5403,10.819778284410283,0,1,1,34,0
5404,12.043553716032399,0,3,0,31,0
5405,11.77528972943772,1,3,0,36,1
5406,11.918390573078392,1,3,1,27,0
5407,10.819778284410283,1,1,1,25,0
5408,12.92391243868049,0,1,0,48,0
5409,11.002099841204238,1,5,1,33,0
5410,11.918390573078392,0,3,0,45,0
5411,12.468436909997665,1,2,0,43,0
5412,12.345834587905333,0,1,0,40,0
5413,10.819778284410283,0,2,0,49,0
5414,12.345834587905333,1,1,1,23,0
5415,12.542544882151386,1,1,0,44,0
5416,13.122363377404328,0,2,1,67,0
5417,10.308952660644293,0,2,0,38,0
5418,12.706847933442663,1,2,0,31,0
5419,12.100712129872347,0,1,0,50,0
5420,10.308952660644293,0,2,1,47,1
5421,12.206072645530174,0,1,1,36,0
5422,11.289781913656018,1,3,0,41,0
5423,11.289781913656018,0,2,1,25,1
5424,11.512925464970229,1,1,1,27,0
5425,12.611537753638338,0,1,0,54,0
5426,12.388394202324129,1,1,0,58,1
5427,10.819778284410283,1,2,0,49,1
5428,10.819778284410283,1,3,0,50,0
5429,11.512925464970229,0,2,0,42,0
5430,11.608235644774552,0,3,1,40,0
5431,12.100712129872347,1,2,0,40,0
5432,11.84939770159144,1,2,1,26,0
5433,11.289781913656018,0,2,1,28,0
5434,11.407564949312402,1,1,1,26,0
5435,11.407564949312402,0,3,0,45,1
5436,12.388394202324129,1,2,1,41,0
5437,11.918390573078392,0,1,0,41,0
5438,12.388394202324129,1,1,1,33,0
5439,11.289781913656018,0,3,1,34,0
5440,11.608235644774552,1,2,0,42,0
5441,11.695247021764184,1,2,1,39,0
5442,12.793859310432293,1,2,0,42,0
5443,11.918390573078392,0,4,1,30,0
5444,11.289781913656018,0,1,0,53,0
5445,11.84939770159144,0,2,0,47,1
5446,10.819778284410283,0,2,0,40,0
5447,9.903487552536127,1,3,0,36,0
5448,12.388394202324129,1,1,0,29,0
5449,10.819778284410283,0,1,1,49,0
5450,12.84792653170257,0,1,0,57,0
5451,10.308952660644293,0,2,1,49,0
5452,10.819778284410283,1,2,0,31,0
5453,11.982929094215963,1,2,0,36,1
5454,10.819778284410283,0,2,0,53,0
5455,11.289781913656018,1,3,1,31,0
5456,11.156250521031495,1,2,1,28,1
5457,12.206072645530174,0,1,1,29,0
5458,11.512925464970229,1,3,0,28,1
5459,12.100712129872347,0,2,1,38,1
5460,12.793859310432293,0,3,0,53,0
5461,12.345834587905333,0,1,1,39,0
5462,12.154779351142624,1,2,0,48,0
5463,12.468436909997665,0,1,1,32,0
5464,10.308952660644293,1,2,1,25,0
5465,11.918390573078392,1,3,1,25,0
5466,11.289781913656018,1,2,1,34,0
5467,11.289781913656018,0,2,0,37,1
5468,12.100712129872347,1,3,0,43,0
5469,12.765688433465597,1,1,1,33,0
5470,12.206072645530174,1,3,0,30,0
5471,11.84939770159144,0,2,1,27,0
5472,9.903487552536127,0,1,1,25,1
5473,9.903487552536127,1,3,0,55,1
5474,12.301382825334498,0,1,1,37,0
5475,12.577636201962656,1,1,1,36,1
5476,11.289781913656018,1,3,0,40,0
5477,9.680344001221918,1,2,0,48,0
5478,11.512925464970229,1,2,0,33,0
5479,12.873902018105829,1,2,0,37,0
5480,13.217673557208654,1,1,1,35,0
5481,11.289781913656018,1,2,1,31,0
5482,11.918390573078392,1,2,0,39,0
5483,9.903487552536127,1,2,0,27,0
5484,9.903487552536127,1,2,1,21,0
5485,11.512925464970229,1,3,1,29,0
5486,10.308952660644293,0,3,1,28,1
5487,11.289781913656018,1,3,0,47,0
5488,10.308952660644293,0,1,1,33,1
5489,11.84939770159144,0,3,1,23,0
5490,12.206072645530174,0,2,1,32,0
5491,12.577636201962656,0,1,1,41,0
5492,10.819778284410283,0,2,1,23,0
5493,12.468436909997665,1,1,1,28,0
5494,11.002099841204238,0,2,0,24,0
5495,12.542544882151386,0,1,0,34,0
5496,11.512925464970229,1,1,1,36,0
5497,12.577636201962656,1,3,0,48,0
5498,10.819778284410283,0,3,0,49,0
5499,11.918390573078392,0,1,1,66,0
5500,12.873902018105829,1,1,0,39,0
5501,12.100712129872347,1,2,0,44,0
5502,12.577636201962656,1,2,0,55,1
5503,12.100712129872347,0,2,1,34,0
5504,11.289781913656018,1,1,1,31,0
5505,13.017002861746503,1,1,0,42,0
5506,9.903487552536127,0,2,1,37,0
5507,11.289781913656018,0,1,1,25,0
5508,11.512925464970229,1,2,1,36,0
5509,11.156250521031495,0,3,0,39,0
5510,12.706847933442663,0,3,0,49,0
5511,12.206072645530174,0,1,1,30,0
5512,10.308952660644293,0,1,1,36,0
5513,12.206072645530174,1,3,0,69,1
5514,11.289781913656018,1,1,1,27,0
5515,12.736700896592344,1,1,1,40,0
5516,9.903487552536127,1,2,1,56,1
5517,11.77528972943772,1,1,1,29,0
5518,12.89921982609012,0,1,1,31,0
5519,12.206072645530174,1,2,0,29,0
5520,11.289781913656018,1,2,0,47,0
5521,10.819778284410283,0,3,0,39,0
5522,10.308952660644293,1,1,1,25,0
5523,11.156250521031495,1,2,1,22,0
5524,13.122363377404328,0,1,1,33,0
5525,11.289781913656018,0,1,1,27,0
5526,11.695247021764184,0,2,0,40,0
5527,12.873902018105829,0,1,0,33,0
5528,10.308952660644293,0,3,0,52,0
5529,11.156250521031495,1,1,1,30,0
5530,11.84939770159144,0,3,1,39,0
5531,10.308952660644293,1,2,0,27,0
5532,12.154779351142624,1,2,1,25,0
5533,12.506177237980511,0,1,1,33,0
5534,12.577636201962656,0,1,1,35,1
5535,10.819778284410283,0,2,1,29,1
5536,12.206072645530174,1,1,0,41,0
5537,10.308952660644293,1,2,1,24,0
5538,11.918390573078392,0,2,0,29,0
5539,10.308952660644293,1,3,1,48,1
5540,13.122363377404328,0,1,0,34,0
5541,9.903487552536127,1,1,1,23,0
5542,10.819778284410283,0,3,0,29,0
5543,12.542544882151386,0,2,1,30,0
5544,11.289781913656018,0,3,1,24,0
5545,12.206072645530174,0,1,1,27,0
5546,10.308952660644293,1,3,0,60,0
5547,10.308952660644293,1,2,0,24,0
5548,12.84792653170257,1,2,0,35,0
5549,12.468436909997665,1,2,1,26,0
5550,10.819778284410283,0,2,1,22,0
5551,11.407564949312402,0,3,0,53,0
5552,9.903487552536127,0,2,0,40,0
5553,9.210340371976184,0,2,1,27,0
5554,12.89921982609012,1,2,0,44,0
5555,12.611537753638338,1,1,1,32,0
5556,11.918390573078392,1,5,0,25,0
5557,10.819778284410283,1,2,1,33,0
5558,11.512925464970229,1,2,1,25,1
5559,11.918390573078392,1,2,0,38,1
5560,11.608235644774552,0,2,1,34,0
5561,11.512925464970229,1,2,1,28,0
5562,10.819778284410283,0,2,0,33,1
5563,11.289781913656018,0,1,1,29,0
5564,12.254862809699606,1,1,1,25,0
5565,11.84939770159144,1,3,0,60,1
5566,12.388394202324129,1,1,0,43,0
5567,11.608235644774552,1,2,1,36,0
5568,11.512925464970229,1,3,1,48,0
5569,10.819778284410283,0,2,0,24,0
5570,11.407564949312402,1,2,0,35,0
5571,11.918390573078392,0,1,1,33,0
5572,11.512925464970229,1,2,0,30,1
5573,11.84939770159144,1,2,0,62,0
5574,12.345834587905333,1,1,1,33,0
5575,9.903487552536127,1,2,1,25,1
5576,12.345834587905333,1,3,1,38,0
5577,11.918390573078392,0,2,1,26,1
5578,9.903487552536127,0,2,1,24,0
5579,11.695247021764184,1,3,0,35,0
5580,10.308952660644293,1,3,0,58,1
5581,12.301382825334498,0,1,0,42,0
5582,12.429216196844383,0,1,0,41,0
5583,11.289781913656018,0,2,0,34,0
5584,11.002099841204238,0,1,1,22,0
5585,11.77528972943772,1,2,0,37,0
5586,12.89921982609012,0,3,0,43,0
5587,11.918390573078392,1,2,1,28,0
5588,12.345834587905333,1,3,0,58,1
5589,11.156250521031495,1,3,1,24,0
5590,10.819778284410283,1,2,0,39,0
5591,11.407564949312402,1,1,0,38,0
5592,10.308952660644293,1,3,1,49,0
5593,10.308952660644293,0,2,0,49,0
5594,12.429216196844383,1,1,1,26,0
5595,10.308952660644293,1,2,1,23,0
5596,11.918390573078392,1,2,0,27,0
5597,12.89921982609012,1,1,1,48,0
5598,10.308952660644293,1,2,0,52,1
5599,12.506177237980511,1,1,1,50,0
5600,12.793859310432293,0,3,0,37,0
5601,11.289781913656018,1,2,0,23,1
5602,11.156250521031495,1,2,1,33,0
5603,10.819778284410283,1,1,1,29,0
5604,12.301382825334498,1,2,1,38,0
5605,11.156250521031495,0,2,1,29,1
5606,12.736700896592344,1,1,0,39,0
5607,9.903487552536127,1,3,0,43,0
5608,12.611537753638338,1,2,1,32,0
5609,12.100712129872347,1,1,1,29,0
5610,11.002099841204238,0,2,1,33,0
5611,11.982929094215963,1,2,1,27,1
5612,10.819778284410283,0,2,1,37,0
5613,11.512925464970229,1,1,0,38,0
5614,11.002099841204238,1,3,0,48,0
5615,10.308952660644293,0,2,1,23,0
5616,13.122363377404328,1,2,1,33,0
5617,9.903487552536127,1,2,0,35,0
5618,10.819778284410283,1,2,1,23,0
5619,12.100712129872347,1,2,0,35,0
5620,11.407564949312402,1,2,1,23,0
5621,11.918390573078392,1,2,0,33,0
5622,10.308952660644293,0,2,0,44,0
5623,11.77528972943772,0,3,1,45,0
5624,11.289781913656018,1,3,0,39,0
5625,12.254862809699606,1,2,0,33,0
5626,13.180632285528304,1,1,1,39,0
5627,12.793859310432293,0,2,0,51,1
5628,11.84939770159144,1,2,1,36,0
5629,9.903487552536127,1,2,0,24,0
5630,12.206072645530174,1,1,0,40,0
5631,10.596634733096073,1,2,1,25,1
5632,12.206072645530174,0,3,1,27,0
5633,11.407564949312402,0,5,1,34,0
5634,12.92391243868049,0,2,0,45,0
5635,12.043553716032399,1,3,1,42,0
5636,12.345834587905333,1,1,0,37,0
5637,12.254862809699606,1,2,1,42,0
5638,12.206072645530174,0,2,1,29,0
5639,10.819778284410283,1,1,1,25,0
5640,11.77528972943772,0,2,1,42,0
5641,12.254862809699606,0,2,1,34,0
5642,11.77528972943772,1,2,1,42,0
5643,11.289781913656018,1,2,1,41,0
5644,12.793859310432293,1,2,0,49,0
5645,13.122363377404328,0,1,0,42,0
5646,11.002099841204238,1,2,0,53,1
5647,11.982929094215963,1,2,1,26,0
5648,10.819778284410283,1,2,1,22,1
5649,10.819778284410283,0,3,0,33,0
5650,12.793859310432293,0,1,1,36,0
5651,10.308952660644293,1,2,1,38,0
5652,9.903487552536127,1,2,1,27,0
5653,12.793859310432293,1,1,0,32,1
5654,10.819778284410283,1,1,1,28,0
5655,13.038981768465277,1,1,0,43,0
5656,9.903487552536127,0,2,1,24,0
5657,12.706847933442663,0,2,0,39,0
5658,12.206072645530174,1,3,0,29,0
5659,10.819778284410283,1,2,0,38,1
5660,10.819778284410283,1,2,0,24,0
5661,10.819778284410283,0,2,1,24,0
5662,12.506177237980511,1,2,0,42,0
5663,12.206072645530174,1,2,0,33,0
5664,12.611537753638338,1,2,1,28,0
5665,10.819778284410283,1,1,1,26,0
5666,12.429216196844383,1,3,0,55,1
5667,12.89921982609012,0,1,1,33,0
5668,12.793859310432293,1,1,1,27,0
5669,11.695247021764184,1,2,0,29,1
5670,10.819778284410283,1,2,0,49,1
5671,12.736700896592344,1,2,0,40,0
5672,12.100712129872347,0,2,1,29,0
5673,10.819778284410283,1,1,1,23,0
5674,11.918390573078392,0,2,1,37,0
5675,11.512925464970229,1,2,0,41,1
5676,12.206072645530174,1,2,1,28,0
5677,11.982929094215963,0,2,1,43,0
5678,10.819778284410283,0,3,0,55,0
5679,11.918390573078392,1,2,0,40,0
5680,10.819778284410283,1,3,0,52,0
5681,12.301382825334498,1,2,1,36,0
5682,10.308952660644293,1,2,0,23,1
5683,10.308952660644293,1,2,0,26,1
5684,10.819778284410283,1,3,1,57,0
5685,11.982929094215963,1,2,1,35,0
5686,12.100712129872347,0,1,1,31,0
5687,12.154779351142624,0,1,0,31,0
5688,13.081541382884074,1,1,0,39,0
5689,12.506177237980511,1,1,1,32,0
5690,12.206072645530174,0,2,1,37,0
5691,11.289781913656018,0,1,1,38,1
5692,12.92391243868049,0,2,0,36,0
5693,10.819778284410283,1,1,1,25,1
5694,10.819778284410283,1,3,1,42,0
5695,12.254862809699606,0,1,0,39,1
5696,9.903487552536127,0,1,1,28,0
5697,11.918390573078392,1,1,1,28,0
5698,11.77528972943772,1,1,1,25,1
5699,12.206072645530174,1,1,1,26,0
5700,11.608235644774552,1,2,1,23,0
5701,12.100712129872347,1,1,0,30,1
5702,12.611537753638338,1,1,0,40,0
5703,12.793859310432293,0,1,1,32,0
5704,12.84792653170257,1,2,0,30,0
5705,12.793859310432293,1,1,1,29,1
5706,11.289781913656018,0,1,1,28,1
5707,12.765688433465597,1,1,0,48,0
5708,9.903487552536127,1,5,0,28,0
5709,12.676076274775909,1,1,1,35,0
5710,11.407564949312402,0,3,0,62,0
5711,10.596634733096073,1,1,1,27,1
5712,10.819778284410283,1,2,0,40,0
5713,12.254862809699606,1,1,1,24,0
5714,10.308952660644293,1,2,1,22,0
5715,12.644327576461329,1,1,1,27,1
5716,12.542544882151386,1,2,1,35,0
5717,12.542544882151386,1,1,0,41,0
5718,12.468436909997665,1,1,1,33,0
5719,11.407564949312402,0,2,0,41,0
5720,12.542544882151386,0,1,0,49,0
5721,12.793859310432293,1,3,1,34,0
5722,10.308952660644293,1,3,1,27,1
5723,12.84792653170257,0,2,0,48,0
5724,11.289781913656018,1,2,1,22,0
5725,10.819778284410283,1,1,1,25,1
5726,12.542544882151386,1,1,0,37,0
5727,11.695247021764184,1,2,0,37,1
5728,12.100712129872347,0,1,0,49,0
5729,12.84792653170257,0,3,1,33,0
5730,11.608235644774552,1,1,1,27,0
5731,10.819778284410283,1,2,0,37,0
5732,12.206072645530174,1,1,1,48,0
5733,12.206072645530174,0,1,0,44,0
5734,11.918390573078392,1,1,0,35,0
5735,11.002099841204238,0,2,0,40,1
5736,12.206072645530174,1,2,1,30,0
5737,11.407564949312402,1,2,0,35,1
5738,11.918390573078392,1,1,1,32,0
5739,9.903487552536127,0,3,1,23,1
5740,11.918390573078392,1,3,0,34,0
5741,12.100712129872347,0,1,1,34,0
5742,13.060487973686241,0,2,1,34,0
5743,10.308952660644293,1,3,1,59,1
5744,9.903487552536127,1,1,1,22,0
5745,12.89921982609012,1,1,0,36,0
5746,12.254862809699606,1,1,1,27,0
5747,11.695247021764184,0,3,0,38,1
5748,11.982929094215963,1,4,0,42,0
5749,12.206072645530174,1,1,1,26,0
5750,11.982929094215963,1,1,1,30,0
5751,11.982929094215963,1,2,1,37,1
5752,12.429216196844383,0,3,0,51,0
5753,11.84939770159144,0,3,0,56,0
5754,12.706847933442663,1,2,1,30,1
5755,12.301382825334498,1,1,1,24,1
5756,10.308952660644293,1,3,0,29,0
5757,12.468436909997665,0,1,1,35,1
5758,12.84792653170257,1,2,0,30,0
5759,9.210340371976184,1,2,1,33,1
5760,12.154779351142624,1,1,1,44,0
5761,10.308952660644293,1,2,0,38,0
5762,12.611537753638338,1,1,0,39,0
5763,9.903487552536127,0,2,0,27,0
5764,9.903487552536127,0,2,0,35,0
5765,11.289781913656018,1,3,1,22,0
5766,12.388394202324129,0,2,0,33,0
5767,11.407564949312402,1,3,1,26,0
5768,11.512925464970229,1,2,0,43,0
5769,12.676076274775909,0,1,0,32,0
5770,12.793859310432293,0,2,0,45,0
5771,12.100712129872347,0,2,0,38,1
5772,12.611537753638338,0,2,0,40,0
5773,9.903487552536127,1,1,1,22,0
5774,12.506177237980511,1,2,1,26,0
5775,9.903487552536127,1,3,1,49,0
5776,12.793859310432293,1,2,0,35,0
5777,11.695247021764184,0,2,0,38,0
5778,11.77528972943772,1,3,1,27,0
5779,11.002099841204238,1,3,1,45,0
5780,11.002099841204238,0,2,0,36,0
5781,11.695247021764184,1,3,1,31,0
5782,11.77528972943772,0,3,1,33,0
5783,12.793859310432293,1,1,0,31,0
5784,9.210340371976184,0,3,1,24,0
5785,11.695247021764184,1,1,1,24,0
5786,11.002099841204238,0,2,1,26,1
5787,12.388394202324129,1,1,0,40,1
5788,11.982929094215963,1,2,0,40,0
5789,12.206072645530174,1,2,0,44,0
5790,12.611537753638338,0,1,1,29,0
5791,11.512925464970229,1,2,1,26,0
5792,12.542544882151386,1,1,0,30,0
5793,12.154779351142624,1,2,1,26,0
5794,10.819778284410283,0,2,0,48,0
5795,12.254862809699606,1,3,0,33,0
5796,11.695247021764184,1,1,1,26,0
5797,11.84939770159144,1,1,1,33,0
5798,10.819778284410283,1,1,1,23,0
5799,11.918390573078392,1,1,1,31,0
5800,10.819778284410283,0,1,1,23,0
5801,11.695247021764184,0,1,0,50,1
5802,12.388394202324129,1,1,1,29,0
5803,9.903487552536127,0,1,1,26,0
